qid,question,context_id,candidate_context,label,department,source_type,embedding_score,question_department
q0060,女，56岁，自己家婶婶近一段时间特别的憔悴，问了问才发现她得了肺癌，现在她特别后悔养成了抽烟的坏毛病，想在这帮她问问，肺癌腿疼得走不了路是晚期吗,c000598,标题：小孩扁桃体炎总发烧不能吃什么 患者问题：男宝，刚满6个月，刚开始，说自己嗓子疼，察觉到，说话的时候声音有点沙哑，而且，有点发烧也没精神，请问：小孩扁桃体炎总发烧不能吃什么。 医生回答：扁桃体炎治疗期间饮食也是非常关键的一点，建议宝妈是可以给孩子多吃一些蔬菜和水果的，而且蔬菜和水果中富含大量的维生素，有助于提高免疫，水果我们一般建议选择一些性平的，同时富含维生素的，比如像金橘、猕猴桃之类的，应选择一些比较好吞咽和消化的食物，像稀粥等都是不错的，建议是要多喝水的，另外还要少吃或是不吃羊肉、狗肉等发物，最后，还应该帮助孩子养成好的饮食喜欢，不要偏食和挑食，这样才能营养全面，减少扁桃体炎的发病率。,0,pediatrics,random_negative,0.6480186928336777,oncology
q0060,女，56岁，自己家婶婶近一段时间特别的憔悴，问了问才发现她得了肺癌，现在她特别后悔养成了抽烟的坏毛病，想在这帮她问问，肺癌腿疼得走不了路是晚期吗,c000599,标题：小孩扁桃体炎没食欲有哪些饮食禁忌 患者问题：女宝宝，才3个月，刚开始，说话时觉得嗓子疼，察觉到，伴有轻微的咳嗽，另外，一直都有点发烧，请问：小孩扁桃体炎没食欲有哪些饮食禁忌。 医生回答：在治疗儿童扁桃体炎的同时，饮食上也是需要引起足够重视的，一般是建议给孩子多吃一些水果和蔬菜的，这类食物不仅富含维生素和微量元素，可以帮助提高免疫力，而且相对也比较清淡，不过水果的选择上要注意避免过于寒凉的，可以选择一些性平的，比如苹果，猕猴桃之类的，主食的话尽量选择比较细软的，比如稀粥、面条等，以免影响吞咽或是引起便秘加重病情，平时呢还要多喝白开水，但是像一些发物，比如海鲜、狗肉等应敬而远之，最后呢也要帮助孩子养成良好的饮食习惯。,0,pediatrics,random_negative,0.6328254757865959,oncology
q0060,女，56岁，自己家婶婶近一段时间特别的憔悴，问了问才发现她得了肺癌，现在她特别后悔养成了抽烟的坏毛病，想在这帮她问问，肺癌腿疼得走不了路是晚期吗,c000600,标题：要是小孩扁桃体发炎会有哪些表现 患者问题：我家女宝，今年4岁，刚开始，嗓子眼有点痛，发现，伴有轻微的咳嗽，另外，伴有低烧，请问：要是小孩扁桃体发炎会有哪些表现。 医生回答：儿童扁桃体炎是目前比较常见的儿科疾病之一，孩子患上这一疾病，首先会表现出咽痛和吞咽困难，而且大部分孩子在这个时候还会出现持续低烧，或是突然高烧的情况，发烧的情况下很多孩子还会出现头痛或是全身痛，以及寒战等表现，孩子的扁桃体这个时候也是又红又肿的，如果病情进一步发展到的话还可能出现一些更为严重的并发症，甚至是败血病、心内膜炎等，由此可见，小儿扁桃体炎是非常严重的一个疾病，务必要尽早发现尽早进行治疗。,0,pediatrics,random_negative,0.682816350308091,oncology
q0061,我41岁男性，经常有胃病消化不良，最近瘦得厉害，后来我去医院做了检查，检查的结果是胃癌，现在还是早期，我以前有十多年的胃溃疡，请问，胃癌和肝癌哪个更可怕,c000602,标题：患脑血管瘤怎么办？ 患者问题：我今天59岁，最近总是觉得脑袋发晕，有疼痛的感觉，于是就去医院做了个检查，才发现自己是患了脑血管瘤，我很害怕这个病会要了我的命。请问，患脑血管瘤怎么办？ 医生回答：脑血管瘤容易引起破裂和出血，这是脑出血的常见原因之一。因此，有必要加以注意。如果不及时治疗，可能会危及生命。建议您及时去神经外科，医生会根据具体情况进行处理，平时不能疲倦熬夜，注意休息，戒烟戒酒，控制血压，血糖，血脂，保持良好的心态，不要剧烈运动。,0,oncology,hard_negative,0.7349444219385163,oncology
q0061,我41岁男性，经常有胃病消化不良，最近瘦得厉害，后来我去医院做了检查，检查的结果是胃癌，现在还是早期，我以前有十多年的胃溃疡，请问，胃癌和肝癌哪个更可怕,c000603,标题：得了甲状腺瘤要如何治疗妥当 患者问题：最近不知道怎么回事，总是吃不进去东西，特别是油腻的，身体状态不好，去医院进行检查，结果查出了恶性甲状腺瘤，请问；得了甲状腺瘤要如何治疗妥当 医生回答：甲状腺机能减退症全称甲减，是由多种不同原因引来的甲状腺激素生成、排泄或生物效应不足所致的一种全身分解代谢提高综合征。其病理特征是粘多糖等在组织和皮肤中堆叠，严重者表现为粘液性水肿。患病率约1%，女性较多见，和权威专家面对面交流，患者的饮食状况和护理也是很关键的，患者一定要多看重自身饮食，多吃清淡的食物，以免引发不必要的伤害，谢谢。,0,oncology,hard_negative,0.6568201200875621,oncology
q0061,我41岁男性，经常有胃病消化不良，最近瘦得厉害，后来我去医院做了检查，检查的结果是胃癌，现在还是早期，我以前有十多年的胃溃疡，请问，胃癌和肝癌哪个更可怕,c000604,标题：患膀胱癌的早期能活多长时间 患者问题：女，38岁，这一段出现尿频尿急、血尿的现象，检查是得了膀胱癌，想问一下，患膀胱癌的早期能活多长时间 医生回答：膀胱癌只要积极治疗，它的治疗效果还是比较好的，绝大部分是能长期生活的，既然现在是处在癌症早期，那就证明还没有再次出现肿瘤岔开，积极的治疗可以生活数年，甚至十几年，手术摘除的方法，也是有康复的可能性。对于膀胱癌来说，手术摘除是治疗的必选方法，这也是唯一可能康复膀胱癌的方法，手术以后可以根据自身情况做适当的放化疗解决，这能预防工作和减缓肿瘤病发。,0,oncology,hard_negative,0.7320631579259126,oncology
q0061,我41岁男性，经常有胃病消化不良，最近瘦得厉害，后来我去医院做了检查，检查的结果是胃癌，现在还是早期，我以前有十多年的胃溃疡，请问，胃癌和肝癌哪个更可怕,c000605,标题：毛细血血管瘤切除后复发会恶化吗？ 患者问题：2011年8月化验、检查结果：毛细血管瘤曾经的治疗情况和效果：手术想得到怎样的帮助：知道复发怎么办会不会恶化出了手术有药物治疗吗？ 医生回答：您好！毛细血管瘤是一种良性肿瘤，它的形成一般是由于毛细血管扩张导致的，不是因为肿瘤细胞过度生长引起的。因此当手术切除之后是不会复发的，希望您不用担心。目前针对毛细血管瘤最好能治疗的办法就是手术，还没有药物能直接缩小血管瘤的，因此建议您还是行手术治疗，这只是一个简单的手术，您可以放心。,0,oncology,hard_negative,0.6147308561294285,oncology
q0061,我41岁男性，经常有胃病消化不良，最近瘦得厉害，后来我去医院做了检查，检查的结果是胃癌，现在还是早期，我以前有十多年的胃溃疡，请问，胃癌和肝癌哪个更可怕,c000601,标题：胃癌和肝癌哪个更可怕 患者问题：我41岁男性，经常有胃病消化不良，最近瘦得厉害，后来我去医院做了检查，检查的结果是胃癌，现在还是早期，我以前有十多年的胃溃疡，请问，胃癌和肝癌哪个更可怕 医生回答：胃癌晚期岔开肝癌化疗虽然短期疗效明显但易产生耐药性，是一把双刃剑，在攻击癌细胞的同时正常细胞也会遭到伤损常再次出现恶心干呕、尿血、口干舌燥、食欲缺乏、手脚麻木、毛发脱落、白细胞减少等一连串副作用，患者可以在化疗同时互相配合中医中药救治减缓病情扩张减低化疗副作用增强治疗效果缓解痛苦帮助患者顺利完成救治。,1,oncology,positive,0.8861017311962099,oncology
q0061,我41岁男性，经常有胃病消化不良，最近瘦得厉害，后来我去医院做了检查，检查的结果是胃癌，现在还是早期，我以前有十多年的胃溃疡，请问，胃癌和肝癌哪个更可怕,c000606,标题：孩子扁桃体有炎症红肿注意哪些饮食事项 患者问题：我家的孩子是男宝宝，1岁，一开始，说话时觉得嗓子疼，察觉到，咳嗽好像也比较严重，同时，现在已经高烧不退了，请问：孩子扁桃体有炎症红肿注意哪些饮食事项。 医生回答：扁桃体炎是目前比较常见的疾病之一，需要及时治疗，治疗的同时应对给孩子吃些蔬菜和水果，因为很多水果都有清热解毒的作用，而且富含维生素，可帮助提高免疫力，抵御疾病，比如点梨，梨性凉，具有退烧、润喉、化痰、止痛的作用，可减轻急性扁桃体炎咽喉不适的症状，饮食上的选择上最好是比较容易消化的，比如像粥面都是不错的，同时还要注意尽量不要让孩子吃发物，比如像牛羊肉、狗肉以及海鲜等，都是可能加剧症状的，同时也要注意帮助孩子改正挑食厌食的坏习惯，保证营养全面吸收。,0,pediatrics,random_negative,0.6785801929010863,oncology
q0061,我41岁男性，经常有胃病消化不良，最近瘦得厉害，后来我去医院做了检查，检查的结果是胃癌，现在还是早期，我以前有十多年的胃溃疡，请问，胃癌和肝癌哪个更可怕,c000607,标题：孩子扁桃体发炎了很难受饮食需注意什么 患者问题：男孩子，已经2岁了，刚开始，嗓子眼有点痛，发现，咳嗽比较剧烈，并且，好像低烧一直都没退，请问：孩子扁桃体发炎了很难受饮食需注意什么。 医生回答：孩子如果患了扁桃体炎，除了抓紧治疗之外，饮食也应该有所重视，首先可以多吃一些比较新鲜的水果和蔬菜，主要是因为蔬菜和水果不但清淡，而且还富含人体所需的各种维生素和微量元素，显然是可以帮助孩子抵御疾病的，水果我们一般建议选择一些性平的，同时富含维生素的，比如像金橘、猕猴桃之类的，饮食上的选择上最好是比较容易消化的，比如像粥面都是不错的，此外像一些刺激辛辣的食物，如麻辣烫、火锅等，以及发物，像牛羊肉、海鲜等就不要给孩子吃了，饮食对扁桃体炎的治疗也是很关键的，务必注意。,0,pediatrics,random_negative,0.6366655205393048,oncology
q0061,我41岁男性，经常有胃病消化不良，最近瘦得厉害，后来我去医院做了检查，检查的结果是胃癌，现在还是早期，我以前有十多年的胃溃疡，请问，胃癌和肝癌哪个更可怕,c000608,标题：孩子扁桃体发炎了不舒服有什么饮食禁忌 患者问题：女宝宝，才4个月，刚开始，说自己咽东西疼，察觉到，说话的时候声音有点沙哑，并且，有点发烧也没精神，请问：孩子扁桃体发炎了不舒服有什么饮食禁忌。 医生回答：在治疗儿童扁桃体炎的同时，饮食上也是需要引起足够重视的，一般是建议给孩子多吃一些水果和蔬菜的，这是因为蔬菜和水果维生素含量也很丰富，可帮助体改免疫力，改善症状，比如像梨啊苹果啊这些水果都有清热和消炎的作用，可以多吃一些，应选择一些比较好吞咽和消化的食物，像稀粥等都是不错的，同时还要注意尽量不要让孩子吃发物，比如像牛羊肉、狗肉以及海鲜等，都是可能加剧症状的，对于扁桃体炎的治疗除了配合医生外，家长也要帮助孩子去养成良好的饮食和生活习惯，可帮助尽早康复。,0,pediatrics,random_negative,0.6343919853213199,oncology
q0061,我41岁男性，经常有胃病消化不良，最近瘦得厉害，后来我去医院做了检查，检查的结果是胃癌，现在还是早期，我以前有十多年的胃溃疡，请问，胃癌和肝癌哪个更可怕,c000609,标题：孩子中耳炎听不清说话该怎样治效果好 患者问题：女宝宝，目前6岁，较近几天，孩子告诉我耳朵有点疼，另外，有黄色的耳屎流出，并且，食欲也不好，嗓子也不舒服，请问：孩子中耳炎听不清说话该怎样治效果好。 医生回答：治疗小儿中耳炎可根据孩子的症状使用对症药物，服用药物的同时还可以进行一些局部治疗，如消炎类型的滴耳剂，针对耳痛症状明显的孩子可用点镇痛的药物，要是孩子伴随发烧特别厉害的话那么就应该适量的使用一些退烧药，要是严重，那么就需要尽早就医了，孩子如果出现耳膜穿孔建议尽快去医院进行手术医治，家长平时还要注意给孩子做好防护工作，以免中耳炎再次发炎。,0,pediatrics,random_negative,0.610995723309581,oncology
q0061,我41岁男性，经常有胃病消化不良，最近瘦得厉害，后来我去医院做了检查，检查的结果是胃癌，现在还是早期，我以前有十多年的胃溃疡，请问，胃癌和肝癌哪个更可怕,c000610,标题：小孩儿中耳炎流脓应当如何医治 患者问题：女宝宝，才6岁，这几天，孩子的耳朵有点疼，察觉到，有黄色的耳屎流出，同时，食欲也不好，嗓子也不舒服，请问：小孩儿中耳炎流脓应当如何医治。 医生回答：在治疗上的话一般建议遵医嘱给孩子吃点消炎的药物，家长可以给孩子局部治疗使用消炎类滴耳剂，也可以根据孩子的情况给点镇痛药，尤其是耳朵痛剧烈的时候，可帮助缓解痛苦，孩子如伴有发烧症状的可以服用一些有退烧作用的药物，严重的话则应尽早就医，如果患者出现了严重的症状，如耳膜穿孔，是需要及时的去医院进行手术治疗，家长平时还要注意给孩子做好防护工作，以免中耳炎再次发炎。,0,pediatrics,random_negative,0.6045423954035427,oncology
q0062,50男发现了家人精神状态不是很好，脸色也总是白白的，吃饭感觉没有以前多了，他总是说吃不下去，给人死气沉沉的感觉，让我们很是担心呢，请问检查出来是胃癌怎么办？,c000612,标题：得了甲状腺瘤后应该怎么治疗好 患者问题：家人精神状态不是很好，脸色也总是白白的，让我很是担心呢，请问：得了甲状腺瘤后应该怎么治疗好 医生回答：甲状腺腺瘤是一种甲状腺良性肿瘤，但是由于可能发生甲亢或恶性变的可能的，多主张手术治疗的。如果不是很大，身体也不能够耐受手术建议还是用不着做手术了，专心仔细观察用不着治疗。腺瘤病情很严重，建议患者马上实行治疗，期望患者可以根据医生的意见对症治疗。同时看重自身的护理工作，恰当饮食，以免加重病情。上述的答案期望可以帮助到您，谢谢。,0,oncology,hard_negative,0.7792675699241594,oncology
q0062,50男发现了家人精神状态不是很好，脸色也总是白白的，吃饭感觉没有以前多了，他总是说吃不下去，给人死气沉沉的感觉，让我们很是担心呢，请问检查出来是胃癌怎么办？,c000613,"标题：隐球菌脑膜炎比癌症还可怕吗 患者问题：持续20天呕吐""头痛，做了脑脊液，确诊为隐球菌脑膜炎，打了一天两性霉素，现在好转了一点。我想问下医生这样能痊愈吗隐球菌脑膜炎 医生回答：你好，很高兴为你解答问题：隐球菌性脑膜炎是由新型隐球菌感染脑膜和（或）脑实质所致。多有有长期大量应用抗生素、免疫抑制药及免疫低下性疾病如AIDS、淋巴瘤、白血病、器官移植等病史，脑脊液墨汁涂片可找到隐球菌。可以应用两性霉素B，酮康唑，5-氟尿嘧啶等药治疗。",0,oncology,hard_negative,0.7264116407078782,oncology
q0062,50男发现了家人精神状态不是很好，脸色也总是白白的，吃饭感觉没有以前多了，他总是说吃不下去，给人死气沉沉的感觉，让我们很是担心呢，请问检查出来是胃癌怎么办？,c000614,标题：甲状腺瘤如何鉴别是不是呢? 患者问题：一直觉得我自己的身体不是特别的舒服，期就是时常头疼，状很久了，知道这种情况是咋回事，现这种情况很频繁的，了一下可能是甲状腺腺瘤，问甲状腺瘤如何鉴别是不是呢? 医生回答：你好，甲状腺瘤已经低于1、5厘米，个情况，以仔细检查甲状腺功能的情况，当手术治疗比较好的，且病理检查一下，望我的解释你好，欣慰，个评价，谢针对患者来说，瘤病情严重就要及时对症治疗，恰当用药，则会致使腺瘤再次病发，除此之外，患者还需要有始终保持心情愉快，避免加重病情，望上述的问题答案可以帮助到大家，谢谢。,0,oncology,hard_negative,0.7345786608120355,oncology
q0062,50男发现了家人精神状态不是很好，脸色也总是白白的，吃饭感觉没有以前多了，他总是说吃不下去，给人死气沉沉的感觉，让我们很是担心呢，请问检查出来是胃癌怎么办？,c000615,标题：甲状腺瘤治疗医院哪个地方好呢 患者问题：得病后，吃药也没有什么效果，还是不舒服，请问：甲状腺瘤治疗医院哪个地方好呢 医生回答：甲状腺瘤是临床诊断常见病、多发病，其中绝大部分为良性炎症，极少数为癌。病因不清，病理发生改变为甲状腺滤泡增生，甲状腺组织肿胀。良性质地柔软，恶性质地坚硬。良性：颈部肿块多为单发，生长缓慢，大时可有控制症状，肿块随干咽上下运动、光滑、质地较软、呈圆形或椭圆形，可引起甲亢。瘤体小时，可通过全科治疗仪照耀使其变大、消失；瘤体过大时，应手术摘除再作照耀治疗，可达到消炎、活血、消肿，放慢伤口愈合，以防传染及疤痕之目的。临床诊断总结下来，主要败血病原因大致有这么几种：内分泌失调致使雌激素过高、碘摄取过量、精神压力大等,0,oncology,hard_negative,0.7002148052103232,oncology
q0062,50男发现了家人精神状态不是很好，脸色也总是白白的，吃饭感觉没有以前多了，他总是说吃不下去，给人死气沉沉的感觉，让我们很是担心呢，请问检查出来是胃癌怎么办？,c000611,标题：检查出来是胃癌怎么办 患者问题：50男发现了家人精神状态不是很好，脸色也总是白白的，吃饭感觉没有以前多了，他总是说吃不下去，给人死气沉沉的感觉，让我们很是担心呢，请问检查出来是胃癌怎么办？ 医生回答：目前胃癌治疗的方法有手术治疗、化疗、中医药治疗、食疗等。一般来说胃癌能手术的病人还是必选手术治疗，不能够手术的患者主要采取化疗互相配合上中药治疗，中西医结合治疗肿瘤的同时，大幅提高患者自身抗肿瘤的能力。不要有任何的心理压力，保持愉快的心情，而且期间要注意多休息，同时饮食也要保持清单，避免油腻和辛辣，这样对你自己和腹中的胎儿都是有好处的。,1,oncology,positive,0.9186985757786227,oncology
q0062,50男发现了家人精神状态不是很好，脸色也总是白白的，吃饭感觉没有以前多了，他总是说吃不下去，给人死气沉沉的感觉，让我们很是担心呢，请问检查出来是胃癌怎么办？,c000616,标题：小儿肥胖能吃该如何医治 患者问题：女宝宝，目前2岁，近期，观察到，我家孩子越来越胖了，而且，吃起来好像也特别不节制，叫他运动也不愿意，请问：小儿肥胖能吃该如何医治。 医生回答：当孩子患上肥胖症的时候家长可以增加孩子的运动量和控制他的饮食来改变症状，家长要监督孩子做一些有氧运动像慢跑，游泳等，要给孩子多吃一些像苹果，猕猴桃，胡萝卜等食物，一定要禁止孩子吃蛋糕，板栗这些高热量的食物，生活中不要让孩子在床上吃零食或者吃完就躺着这些不好的习惯也会让脂肪堆积，肥胖症治疗期间家长要根据孩子的情况进行合理的治疗，如果病情严重的话一定要去医院查明原因针对治疗。,0,pediatrics,random_negative,0.7110482137785737,oncology
q0062,50男发现了家人精神状态不是很好，脸色也总是白白的，吃饭感觉没有以前多了，他总是说吃不下去，给人死气沉沉的感觉，让我们很是担心呢，请问检查出来是胃癌怎么办？,c000617,标题：幼儿扁桃体炎高烧注意哪些饮食事项 患者问题：我家男宝，今年6岁，刚开始，说嗓子喝水都觉得疼，发现，吞咽好像有点困难，而且，好像低烧一直都没退，请问：幼儿扁桃体炎高烧注意哪些饮食事项。 医生回答：针对儿童扁桃体炎这一疾病建议从日常饮食入手进行调理，可以让孩子多吃一些新鲜的蔬菜和水果，这是因为蔬菜和水果维生素含量也很丰富，可帮助体改免疫力，改善症状，可以选择梨、猕猴桃以及金橘等，同时还有清热解毒的作用，应选择一些比较好吞咽和消化的食物，像稀粥等都是不错的，同时千万不要给还吃一些发物，比如像海鲜、狗肉等，这些对病情都是不利的，家长们还要注意帮助孩子养成良好的饮食习惯，做到卫生、健康，不挑食不偏食才好。,0,pediatrics,random_negative,0.7571687378750132,oncology
q0062,50男发现了家人精神状态不是很好，脸色也总是白白的，吃饭感觉没有以前多了，他总是说吃不下去，给人死气沉沉的感觉，让我们很是担心呢，请问检查出来是胃癌怎么办？,c000618,标题：孩子中耳炎耳朵流黄水该怎么样治疗才好 患者问题：我家男宝，今年1岁，较近几天，孩子说自己耳朵又痒又疼，察觉到，耳屎很多很黄，另外，伴有一些低烧，请问：孩子中耳炎耳朵流黄水该怎么样治疗才好。 医生回答：抗生素药物是目前治疗中耳炎比较常用的，可酌情选。可以做耳部分泌物细菌培养，根据检查结果使用消炎型的滴耳液，孩子如果耳痛比较厉害的话，建议是可以根据情况给点镇痛药的，要是伴随发高烧的情况，那么根据孩子的症状使用药物，严重的情况请尽快去医院进行救治，除了以上这些药物治疗方法外，如果孩子出现了严重情况，如耳膜穿孔的情况，需要及时的医治的，家长平时还要注意给孩子做好防护工作，以免中耳炎再次发炎。,0,pediatrics,random_negative,0.6870647171615599,oncology
q0062,50男发现了家人精神状态不是很好，脸色也总是白白的，吃饭感觉没有以前多了，他总是说吃不下去，给人死气沉沉的感觉，让我们很是担心呢，请问检查出来是胃癌怎么办？,c000619,标题：儿童中耳炎耳屎黄如何治疗好 患者问题：我家男宝，今年7岁，这几天，孩子说自己耳朵又痒又疼，另外，耳屎很多很黄，并且，耳朵嗡嗡的，有点低烧，请问：儿童中耳炎耳屎黄如何治疗好。 医生回答：抗生素药物是目前治疗中耳炎比较常用的，可酌情选。除全身用药的话也可进行局部治疗，使用消炎类的滴耳液医治，孩子如果是以耳痛的症状为主的话，建议家长是可以适当的给点镇痛药缓解的，另外如果伴有发烧的情况的话，那么也可服用一些退烧药，高烧的话还是建议要尽早就医的，出现多次急性严重，或是已出现耳膜穿孔的，要及时的进行手术治疗，家长平时还要注意给孩子做好防护工作，以免中耳炎再次发炎。,0,pediatrics,random_negative,0.7076421842577306,oncology
q0062,50男发现了家人精神状态不是很好，脸色也总是白白的，吃饭感觉没有以前多了，他总是说吃不下去，给人死气沉沉的感觉，让我们很是担心呢，请问检查出来是胃癌怎么办？,c000620,标题：小孩扁桃体炎总哭可以吃什么食物 患者问题：男宝，刚满8个月，一开始，嗓子眼有点痛，发现，吞咽好像有点困难，另外，伴有低烧，请问：小孩扁桃体炎总哭可以吃什么食物。 医生回答：孩子如果患了扁桃体炎，除了抓紧治疗之外，饮食也应该有所重视，首先可以多吃一些比较新鲜的水果和蔬菜，蔬菜和水果中的营养元素含量比较丰富，可以帮助提高孩子的免疫力，因此有助于扁桃体的修复，例如金橘皮，其所富含的维生素C是有很好的消炎作用的，日常饮食还要注意易消化，好吞咽，所以建议以稀粥、面食为主，面食务必要煮的细软一些，此外像一些刺激辛辣的食物，如麻辣烫、火锅等，以及发物，像牛羊肉、海鲜等就不要给孩子吃了，最后，家长应该帮助孩子养成一个好的生活习惯，规律作息，适当运动，提高免疫力，这样可大大降低疾病的发生率。,0,pediatrics,random_negative,0.7323098417103932,oncology
q0063,医生，你好。我今年三十八岁了，最近我感觉我身体很不舒服，所以我就去医院做了检查，结果医生跟我说我患上了血管瘤，是良性的，所以我想问问血管瘤有恶性的吗？,c000622,标题：结肠癌到了晚期可以活多久 患者问题：我叔叔今年51岁，他最近脸上白白的，而且吃不下饭，请问：结肠癌晚期可以活多久 医生回答：看你说的病情方面，那能生活多长时间也是要看病情方面，治疗情况及病人身体状况的，现在看能手术治疗也是会比较好的术后一般还应当要考虑在进行化疗的好，但因为化疗的副作用较大，对身体上会有很大的伤害，那还可在化疗期间同时结合上中医来进行对症治疗也是会有非常好的效果的，,0,oncology,hard_negative,0.7890448840728783,oncology
q0063,医生，你好。我今年三十八岁了，最近我感觉我身体很不舒服，所以我就去医院做了检查，结果医生跟我说我患上了血管瘤，是良性的，所以我想问问血管瘤有恶性的吗？,c000623,标题：肚子里长了个血管瘤应该怎样治疗？ 患者问题：已经一年多了，一直当十二指肠来看的。吃了好多的要，还不减轻，可是最近去医院检查说是血管瘤。曾经的治疗情况和效果：没有。想得到怎样的帮助：我想知道应该怎样治疗？会有多严重？ 医生回答：建议血管瘤患者到医院进行详细体检，完善相关辅助检查，帮助诊断，评估病情，并在医生指导下制定进一步治疗方案，指导用药。血管瘤属于皮肤病。建议咨询皮肤科。少数血管瘤是血管畸形。它们通常不会自行消退。他们需要激光、栓塞或手术治疗。祝你身体健康。,0,oncology,hard_negative,0.7435448136622124,oncology
q0063,医生，你好。我今年三十八岁了，最近我感觉我身体很不舒服，所以我就去医院做了检查，结果医生跟我说我患上了血管瘤，是良性的，所以我想问问血管瘤有恶性的吗？,c000624,标题：左右肺都有癌是几期 患者问题：女，31岁，平时工作上压力特别大，养成了吸烟减压的不良习惯，近期去体检发现得了肺癌，想问问左右肺都有癌是几期 医生回答：左右肺都有癌大多数都是癌症晚期了，建议患者在身体容许的情况下手术治疗。如果不能够手术就要采用放射治疗了，但是放射治疗有很大副作用。肺癌的病因至今尚不完全明确，大量资料证明，长期大量抽烟与肺癌的发生有非常密切的关系。已有的试验证明：长期大量吸烟者患肺癌的概率是不吸烟者的10～20倍，已经开始抽烟的年龄越小，患肺癌的几率越高。此外，抽烟不仅直接影响本人的身体健康，还对周围人群的健康产生不良影响，致使弱势吸烟者肺癌患病率明显增加。,0,oncology,hard_negative,0.763715509549178,oncology
q0063,医生，你好。我今年三十八岁了，最近我感觉我身体很不舒服，所以我就去医院做了检查，结果医生跟我说我患上了血管瘤，是良性的，所以我想问问血管瘤有恶性的吗？,c000625,标题：食管血管瘤应该怎么治疗？ 患者问题：医生您好，我今年才38岁，但是最近去医院检查了一下，却发现我得了食管血管瘤。我想问问您，就是食管血管瘤应该怎么治疗？希望您可以帮帮我，告诉我应该这么做？ 医生回答：您好，现在主要是食管血管瘤，发生本病后会出现了进食后胸骨后不舒服，有时出现了恶心，打嗝，胸闷，进食不当后加重，所以需要去医院做个详细检查，明确疾病的类型，然后选择合适的方法治疗，需用手术切除血管瘤治疗的，然后使用抗生素药物治疗的，这样就可以控制疾病的。,0,oncology,hard_negative,0.7753791893241666,oncology
q0063,医生，你好。我今年三十八岁了，最近我感觉我身体很不舒服，所以我就去医院做了检查，结果医生跟我说我患上了血管瘤，是良性的，所以我想问问血管瘤有恶性的吗？,c000621,标题：血管瘤有恶性的吗？ 患者问题：医生，你好。我今年三十八岁了，最近我感觉我身体很不舒服，所以我就去医院做了检查，结果医生跟我说我患上了血管瘤，是良性的，所以我想问问血管瘤有恶性的吗？ 医生回答：您好，朋友，血管瘤大多数是良性瘤，一般木有恶性的，注意皮肤清洁卫生，别磕着碰着，免得引起感染，精神放松，生活规律，禁止吃刺激性食物，别吃垃圾食品，霉变食物以及烧烤的食物，最去医院做进一步检查，可以考虑手术，激光治疗，做好术前检查，术后防感染。,1,oncology,positive,0.9166931609452681,oncology
q0063,医生，你好。我今年三十八岁了，最近我感觉我身体很不舒服，所以我就去医院做了检查，结果医生跟我说我患上了血管瘤，是良性的，所以我想问问血管瘤有恶性的吗？,c000626,标题：孩子扁桃体发炎了哭闹有哪些饮食禁忌 患者问题：男孩子，已经5岁了，刚开始，说嗓子喝水都觉得疼，察觉到，咳嗽比较剧烈，另外，现在已经高烧不退了，请问：孩子扁桃体发炎了哭闹有哪些饮食禁忌。 医生回答：发现扁桃体炎务必要及时给孩子治疗，另外日常饮食可以多吃一些蔬菜和水果，主要是因为蔬菜和水果不但清淡，而且还富含人体所需的各种维生素和微量元素，显然是可以帮助孩子抵御疾病的，比如像梨啊苹果啊这些水果都有清热和消炎的作用，可以多吃一些，日常饮食的话应该以清淡、易消化，好吞咽为主，比如像粥、面等都是非常不错的，另外还要注意多喝白开水，少吃牛羊肉、狗肉等发物，海鲜最好也是少吃或是不吃的，饮食对扁桃体炎的治疗也是很关键的，务必注意。,0,pediatrics,random_negative,0.6841305553479602,oncology
q0063,医生，你好。我今年三十八岁了，最近我感觉我身体很不舒服，所以我就去医院做了检查，结果医生跟我说我患上了血管瘤，是良性的，所以我想问问血管瘤有恶性的吗？,c000627,标题：小孩儿中耳炎听不清说话怎样治疗好 患者问题：男宝，刚满7岁，这几天，孩子的耳朵有点疼，早上，有黄色的耳屎流出，而且，伴有头痛发烧，请问：小孩儿中耳炎听不清说话怎样治疗好。 医生回答：可适当的使用一些抗生素或是消炎类药物，另外还可进行局部治疗，比如给孩子使用消炎类型的滴耳剂治疗，症状如果是以耳痛为主的，可考虑给点镇痛类的药物，孩子如果还伴有发高烧的情况，是可以酌情吃点退烧药的，但是如果持续不退的话，务必要及时就医，如果患者出现了严重的症状，如耳膜穿孔，是需要及时的去医院进行手术治疗，与此同时也要注意给孩子安排合理的饮食和作息习惯，帮助疾病尽早康复。,0,pediatrics,random_negative,0.6672807711039314,oncology
